Supplier_Name,Supplier_Code,Alloy,Current_LB,New_LB,change
SUPPLIER A60,S047,A399,1.97,1.4,0.57
TOP DIE CASTING,S061,A374,2.66,3.16,-0.5
SUPPLIER A35,S001,A368,1.51,1.53,-0.02
SUPPLIER F,S069,A372,1.21,1.2,0.01
SUPPLIER A15,S052,A344,1.53,1.48,0.05
SUPPLIER A37,S001,A362,1.34,1.69,-0.35
SUPPLIER A19,S023,A391,1.44,1.2,0.24
SUPPLIER A44,S052,A343,1.46,1.2,0.26
SUPPLIER A7,S047,A359,1.36,1.34,0.02
SUPPLIER A4,S043,A403,1.33,1.2,0.13
SUPPLIER A2,S057,A345,1.21,2.88,-1.67
SUPPLIER A6,S056,A370,1.3,1.55,-0.25
SUPPLIER A60,S025,A394,2.67,1.2,1.47
SUPPLIER A35,S078,A371,3.14,1.7,1.44
SUPPLIER A8,S042,A392,1.21,1.23,-0.02
XPZ Supp,S059,A407,2.79,1.27,1.52
SUPPLIER A61,S029,A401,1.39,1.47,-0.08
SUPPLIER A28,S006,A414,1.91,1.23,0.68
SUPPLIER A28,S071,A383,1.21,1.2,0.01
ALOY MASTERS,S029,A380,1.56,1.28,0.28
SUPPLIER A62,S052,A400,1.27,1.67,-0.4
SUPPLIER A66,S001,A372,1.27,1.24,0.03
SUPPLIER A10,S042,A341,2.31,1.25,1.06
SUPPLIER A18,S070,A415,1.44,1.37,0.07
SUPPLIER A31,S003,A399,1.21,1.66,-0.45
SUPPLIER A34,S018,A407,1.21,1.2,0.01
XPZ Supp,S026,A352,1.26,1.35,-0.09
SUPPLIER A67,S006,A412,1.33,1.3,0.03
SUPPLIER A39,S087,A400,1.27,1.2,0.07
SUPPLIER A62,S001,A371,1.31,1.38,-0.07
SUPPLIER A60,S044,A402,1.21,2.83,-1.62
SUPPLIER A51,S008,A386,1.99,1.25,0.74
SUPPLIER A34,S088,A343,1.57,1.46,0.11
SUPPLIER A7,S026,A400,1.4,1.43,-0.03
SUPPLIER A22,S023,A340,1.21,1.2,0.01
SUPPLIER E,S064,A379,1.21,1.2,0.01
SUPPLIER A68,S082,A400,1.34,1.2,0.14
SUPPLIER A22,S009,A347,1.27,1.34,-0.07
BLUE METAL,S025,A345,1.29,1.22,0.07
SUPPLIER A17,S014,A393,1.48,1.85,-0.37
SUPPLIER A43,S076,A381,2.43,1.22,1.21
SUPPLIER A53,S026,A341,1.52,1.2,0.32
SUPPLIER A17,S019,A371,1.6,1.46,0.14
SUPPLIER A10,S069,A375,1.72,2.19,-0.47
SUPPLIER C,S024,A398,1.63,1.2,0.43
SUPPLIER A23,S057,A379,1.46,1.21,0.25
SUPPLIER C,S071,A343,1.45,1.2,0.25
SUPPLIER A19,S015,A367,1.21,1.29,-0.08
SUPPLIER A53,S049,A351,2.01,1.2,0.81
SUPPLIER A30,S080,A400,1.91,1.3,0.61
SUPPLIER AC,S070,A400,1.76,1.38,0.38
ALOY MASTERS,S069,A373,1.21,1.37,-0.16
SUPPLIER H,S086,A412,1.81,1.38,0.43
SUPPLIER AD,S028,A400,1.43,1.54,-0.11
SUPPLIER A19,S042,A403,1.37,1.2,0.17
SUPPLIER A21,S054,A408,1.49,1.27,0.22
SUPPLIER A23,S077,A360,1.49,1.79,-0.3
SUPPLIER A43,S002,A404,1.54,1.64,-0.1
SUPPLIER A68,S008,A398,1.23,1.74,-0.51
SUPPLIER A37,S017,A400,1.26,1.2,0.06
SUPPLIER AB,S048,A320,1.81,1.71,0.1
SUPPLIER G,S068,A373,1.35,1.27,0.08
SUPPLIER E,S086,A383,1.21,1.6,-0.39
SUPPLIER A29,S017,A393,1.21,1.2,0.01
SUPPLIER A64,S008,A351,1.54,1.47,0.07
SUPPLIER A10,S071,A340,1.64,1.24,0.4
SUPPLIER A6,S039,A101,1.21,1.35,-0.14
SUPPLIER A66,S037,A340,1.35,1.2,0.15
SUPPLIER A68,S042,A371,1.21,1.33,-0.12
SUPPLIER A20,S017,A385,1.3,1.24,0.06
SUPPLIER A37,S028,A350,1.56,1.2,0.36
SUPPLIER A52,S058,A404,1.4,1.42,-0.02
TOP DIE CASTING,S053,A415,1.53,1.2,0.33
SUPPLIER A37,S042,A367,1.4,1.25,0.15
SUPPLIER A34,S047,A393,1.76,1.29,0.47
SUPPLIER A41,S093,A391,1.38,1.2,0.18
SUPPLIER A39,S015,A354,1.35,1.44,-0.09
SUPPLIER A52,S011,A374,1.7,1.25,0.45
SUPPLIER A70,S029,A415,3.14,1.43,1.71
SUPPLIER A58,S040,A379,2.1,1.24,0.86
SUPPLIER A9,S080,A380,1.63,1.5,0.13
SUPPLIER A22,S055,A352,1.43,1.24,0.19
SUPPLIER A37,S087,A415,1.3,1.21,0.09
SUPPLIER A5,S041,A362,1.51,1.32,0.19
SUPPLIER A31,S087,A101,1.56,2.85,-1.29
SUPPLIER A31,S010,A360,1.4,1.34,0.06
SUPPLIER A44,S087,A372,1.38,1.24,0.14
SUPPLIER A52,S075,A330,1.56,1.43,0.13
SUPPLIER A59,S003,A379,1.43,1.2,0.23
SUPPLIER AC,S054,A405,1.33,1.48,-0.15
SUPPLIER A26,S052,A378,1.43,1.2,0.23
SUPPLIER A25,S050,A393,1.29,1.27,0.02
SUPPLIER A22,S001,A349,2.66,1.2,1.46
ABC Supplier,S023,A406,1.36,1.45,-0.09
SUPPLIER D,S023,A410,1.21,1.52,-0.31
SUPPLIER A15,S028,A320,1.58,1.27,0.31
SUPPLIER A44,S053,A398,2.15,1.21,0.94
SUPPLIER A56,S051,A330,1.72,1.34,0.38
SUPPLIER A48,S092,A352,3.14,1.2,1.94
XPZ Supp,S011,A362,1.61,1.2,0.41
SUPPLIER A63,S085,A383,1.29,1.55,-0.26
SUPPLIER A53,S048,A361,1.48,1.53,-0.05
ABC Supplier,S014,A376,1.96,1.3,0.66
SUPPLIER AC,S064,A398,1.66,1.31,0.35
SUPPLIER F,S029,A363,1.21,1.29,-0.08
SUPPLIER A44,S045,A402,2.0,1.23,0.77
SUPPLIER A9,S012,A415,1.21,2.14,-0.93
SUPPLIER A44,S066,A399,1.21,1.33,-0.12
BLUE METAL,S088,A395,1.8,1.34,0.46
BLUE METAL,S083,A361,1.5,1.2,0.3
SUPPLIER A55,S002,A351,1.6,1.2,0.4
SUPPLIER A65,S056,A320,1.96,1.48,0.48
ALOY MASTERS,S090,A415,1.54,1.23,0.31
SUPPLIER A59,S042,A373,1.51,1.5,0.01
SUPPLIER A30,S030,A380,1.64,1.45,0.19
SUPPLIER A52,S081,A357,1.21,1.38,-0.17
SUPPLIER A34,S072,A330,1.34,1.42,-0.08
SUPPLIER A30,S048,A352,1.68,2.05,-0.37
SUPPLIER A51,S025,A381,1.37,1.42,-0.05
SUPPLIER A31,S013,A409,1.44,1.27,0.17
SUPPLIER A21,S047,A330,1.21,1.2,0.01
SUPPLIER A58,S039,A369,2.78,1.35,1.43
SUPPLIER A7,S055,A364,1.49,1.42,0.07
SUPPLIER A61,S068,A341,2.8,1.47,1.33
SUPPLIER A33,S001,A360,1.34,1.35,-0.01
SUPPLIER A31,S053,A359,2.35,1.2,1.15
SUPPLIER G,S053,A370,1.45,1.23,0.22
SUPPLIER B,S030,A365,1.33,1.2,0.13
SUPPLIER A55,S042,A349,1.69,1.2,0.49
SUPPLIER A35,S035,A340,1.28,1.2,0.08
SUPPLIER A57,S001,A101,1.77,1.25,0.52
ALOY MASTERS,S046,A407,1.54,1.56,-0.02
SUPPLIER A44,S012,A357,1.35,1.2,0.15
SUPPLIER A12,S080,A408,1.21,1.28,-0.07
SUPPLIER A72,S010,A343,1.22,1.2,0.02
SUPPLIER A34,S074,A343,1.21,1.2,0.01
SUPPLIER A20,S001,A396,1.41,1.2,0.21
SUPPLIER A3,S093,A396,1.4,1.2,0.2
SUPPLIER A56,S088,A361,1.67,1.2,0.47
SUPPLIER A1,S016,A380,1.43,1.45,-0.02
SUPPLIER A35,S023,A404,1.34,1.2,0.14
SUPPLIER A55,S044,A380,1.37,1.2,0.17
SUPPLIER A66,S079,A409,2.49,1.2,1.29
SUPPLIER A52,S032,A405,1.56,1.31,0.25
TOP DIE CASTING,S037,A415,1.4,1.2,0.2
TOP DIE CASTING,S011,A374,1.44,1.21,0.23
SUPPLIER A21,S083,A397,1.55,1.2,0.35
SUPPLIER A28,S066,A377,1.6,1.2,0.4
SUPPLIER A24,S017,A330,1.86,1.65,0.21
SUPPLIER A38,S018,A379,1.47,1.9,-0.43
SUPPLIER A12,S082,A395,1.21,1.2,0.01
SUPPLIER A1,S077,A354,1.74,1.2,0.54
TOP DIE CASTING,S032,A399,1.21,1.67,-0.46
SUPPLIER A33,S047,A390,1.29,1.37,-0.08
SUPPLIER A7,S015,A345,1.56,1.2,0.36
SUPPLIER A9,S088,A341,1.47,1.2,0.27
XPZ Supp,S042,A348,1.33,1.61,-0.28
SUPPLIER A38,S042,A366,1.36,1.28,0.08
SUPPLIER A56,S076,A347,2.66,2.82,-0.16
BLUE METAL,S025,A377,1.44,1.2,0.24
SUPPLIER A10,S023,A340,2.15,1.47,0.68
SUPPLIER A59,S086,A368,1.31,1.35,-0.04
SUPPLIER A15,S023,A320,1.43,1.56,-0.13
SUPPLIER A66,S013,A330,1.37,1.46,-0.09
TOP DIE CASTING,S071,A346,1.21,1.35,-0.14
SUPPLIER A3,S051,A348,1.36,1.42,-0.06
SUPPLIER A59,S068,A385,1.58,1.29,0.29
SUPPLIER A37,S029,A362,1.31,1.33,-0.02
SUPPLIER D,S017,A400,1.54,1.4,0.14
SUPPLIER A72,S042,A342,1.56,1.27,0.29
SUPPLIER A54,S087,A390,1.53,1.32,0.21
SUPPLIER A64,S028,A361,1.57,1.63,-0.06
SUPPLIER A49,S026,A364,1.31,1.2,0.11
SUPPLIER A64,S002,A372,1.72,1.36,0.36
SUPPLIER A3,S019,A354,1.4,1.35,0.05
SUPPLIER E,S086,A397,1.47,1.33,0.14
SUPPLIER A10,S051,B747,3.14,1.92,1.22
SUPPLIER F,S057,A400,1.46,1.35,0.11
SUPPLIER A10,S059,A401,1.44,1.71,-0.27
SUPPLIER A55,S053,A404,1.33,1.29,0.04
SUPPLIER A46,S076,A366,3.14,1.2,1.94
SUPPLIER A15,S087,A415,1.21,1.22,-0.01
SUPPLIER AB,S019,A406,1.21,1.2,0.01
SUPPLIER AC,S080,A380,1.48,1.26,0.22
SUPPLIER A41,S068,A354,1.21,1.2,0.01
SUPPLIER A57,S037,A350,1.48,1.34,0.14
ABC Supplier,S077,A354,1.43,1.25,0.18
SUPPLIER A10,S061,A414,1.35,1.5,-0.15
SUPPLIER A68,S032,A346,1.21,1.2,0.01
SUPPLIER D,S059,A364,1.33,1.6,-0.27
ALOY MASTERS,S040,A374,1.21,1.49,-0.28
SUPPLIER A29,S016,A350,1.61,1.43,0.18
SUPPLIER A23,S041,A320,1.32,1.2,0.12
ALOY MASTERS,S008,A400,1.79,1.4,0.39
SUPPLIER A61,S075,A414,1.5,1.52,-0.02
SUPPLIER A61,S040,A320,1.27,1.23,0.04
SUPPLIER A67,S017,A408,1.49,1.2,0.29
SUPPLIER A2,S017,A400,1.58,1.51,0.07
SUPPLIER A9,S046,A400,1.24,1.2,0.04
SUPPLIER A31,S064,A320,1.53,1.2,0.33
SUPPLIER A2,S070,A409,1.47,1.2,0.27
SUPPLIER A34,S055,A380,1.21,1.32,-0.11
SUPPLIER A65,S021,A380,1.62,1.52,0.1
SUPPLIER A12,S035,A374,1.21,1.44,-0.23
SUPPLIER A60,S086,A378,1.27,1.56,-0.29
SUPPLIER A9,S059,A400,1.35,1.3,0.05
SUPPLIER A58,S075,A406,1.45,1.2,0.25
SUPPLIER A19,S030,A366,1.21,2.19,-0.98
SUPPLIER A35,S002,A388,1.23,1.2,0.03
SUPPLIER A6,S049,A375,1.33,1.23,0.1
SUPPLIER A72,S030,A369,1.45,1.48,-0.03
SUPPLIER A5,S018,A372,1.42,1.2,0.22
SUPPLIER A60,S002,A402,1.82,1.4,0.42
SUPPLIER D,S079,A364,3.14,1.4,1.74
SUPPLIER A36,S043,A362,1.21,1.41,-0.2
SUPPLIER A41,S070,A379,1.24,3.16,-1.92
SUPPLIER A63,S009,A374,1.4,1.21,0.19
SUPPLIER A66,S045,A400,1.77,1.5,0.27
TOP DIE CASTING,S050,A101,1.42,1.23,0.19
SUPPLIER AC,S086,A320,1.48,1.2,0.28
SUPPLIER A60,S071,A380,1.76,1.2,0.56
SUPPLIER A63,S074,A392,1.4,1.81,-0.41
SUPPLIER A49,S045,A395,1.77,1.74,0.03
SUPPLIER AB,S088,A101,1.47,1.28,0.19
SUPPLIER A12,S093,A406,1.21,1.2,0.01
SUPPLIER A59,S015,A403,1.38,1.24,0.14
STRONG ALLOY,S079,A345,1.43,1.2,0.23
SUPPLIER A57,S052,A341,1.3,1.43,-0.13
SUPPLIER A50,S043,A374,1.53,1.2,0.33
SUPPLIER A60,S086,A400,1.65,1.27,0.38
SUPPLIER AA,S064,A415,1.8,1.51,0.29
SUPPLIER A67,S068,A342,1.56,1.43,0.13
SUPPLIER A20,S037,A320,1.98,1.36,0.62
SUPPLIER A37,S086,A363,1.78,1.2,0.58
SUPPLIER A6,S093,A379,1.21,1.37,-0.16
TOP DIE CASTING,S076,A404,1.41,1.2,0.21
SUPPLIER A50,S079,A400,1.43,1.2,0.23
SUPPLIER A34,S058,A408,1.76,1.48,0.28
SUPPLIER A49,S010,B747,1.65,1.4,0.25
SUPPLIER A5,S047,A359,1.43,1.25,0.18
SUPPLIER A54,S073,A403,1.22,1.28,-0.06
TOP DIE CASTING,S081,A359,1.21,1.2,0.01
SUPPLIER A15,S043,A361,1.47,1.27,0.2
SUPPLIER A58,S058,A372,1.63,1.2,0.43
SUPPLIER AC,S086,A320,1.21,2.22,-1.01
SUPPLIER A30,S044,A330,1.83,1.38,0.45
STRONG ALLOY,S063,A370,1.25,3.16,-1.91
XYZ,S001,A397,1.26,1.38,-0.12
SUPPLIER C,S008,A408,2.25,1.23,1.02
ABC Supplier,S026,A376,1.55,1.74,-0.19
SUPPLIER A70,S048,A395,1.53,1.2,0.33
SUPPLIER A34,S069,A385,1.21,1.23,-0.02
SUPPLIER A30,S085,A385,1.21,1.2,0.01
SUPPLIER A59,S016,A394,2.41,1.64,0.77
SUPPLIER A17,S092,A391,1.53,1.54,-0.01
SUPPLIER A38,S020,A376,1.77,1.41,0.36
SUPPLIER A55,S069,A340,1.36,1.3,0.06
SUPPLIER A53,S081,A396,1.9,1.23,0.67
SUPPLIER A37,S077,A410,1.21,1.2,0.01
SUPPLIER A49,S015,A400,2.02,1.25,0.77
ABC Supplier,S009,A380,3.1,1.2,1.9
SUPPLIER A64,S090,A374,1.81,1.2,0.61
SUPPLIER A24,S039,A359,1.52,1.2,0.32
SUPPLIER A48,S069,A412,1.21,1.26,-0.05
SUPPLIER A68,S081,A374,1.91,1.38,0.53
SUPPLIER A32,S085,A415,1.21,1.2,0.01
SUPPLIER A39,S044,A396,1.3,1.48,-0.18
SUPPLIER G,S013,A362,1.26,2.65,-1.39
BLUE METAL,S010,A362,1.21,1.35,-0.14
SUPPLIER A12,S032,A372,1.23,1.3,-0.07
SUPPLIER A64,S017,A363,3.14,1.51,1.63
SUPPLIER G,S039,A394,1.49,1.95,-0.46
SUPPLIER A55,S019,A369,1.29,1.54,-0.25
SUPPLIER AB,S032,A396,1.23,1.23,0.0
SUPPLIER A31,S069,A359,1.53,1.3,0.23
SUPPLIER A44,S045,A386,1.23,1.3,-0.07
SUPPLIER AD,S014,A363,1.57,1.45,0.12
SUPPLIER A56,S007,A396,1.21,1.39,-0.18
SUPPLIER F,S014,A380,1.32,1.53,-0.21
SUPPLIER A72,S047,A341,1.32,1.28,0.04
SUPPLIER A67,S054,A348,1.42,1.2,0.22
SUPPLIER A3,S092,A400,1.51,1.53,-0.02
SUPPLIER A15,S003,A366,1.45,1.6,-0.15
SUPPLIER A1,S068,A379,1.21,1.32,-0.11
SUPPLIER A37,S009,A394,1.21,1.37,-0.16
SUPPLIER A9,S075,A400,1.21,1.2,0.01
SUPPLIER A12,S064,A372,1.48,1.42,0.06
SUPPLIER A55,S001,A349,1.26,1.23,0.03
SUPPLIER H,S041,A400,1.27,1.42,-0.15
SUPPLIER A20,S088,A348,1.44,1.34,0.1
ALOY MASTERS,S070,A399,1.44,1.38,0.06
SUPPLIER A68,S029,A371,1.51,1.2,0.31
SUPPLIER A55,S041,A365,1.36,1.2,0.16
SUPPLIER AA,S016,A372,1.4,1.3,0.1
SUPPLIER A31,S054,A412,1.74,1.42,0.32
STRONG ALLOY,S061,A378,1.43,1.72,-0.29
SUPPLIER G,S083,A320,1.52,1.36,0.16
SUPPLIER A65,S032,A400,1.47,1.2,0.27
SUPPLIER AD,S007,A342,1.23,1.31,-0.08
SUPPLIER A58,S048,A374,1.48,1.2,0.28
SUPPLIER A52,S061,A343,1.48,1.22,0.26
SUPPLIER A53,S015,A401,1.46,1.28,0.18
SUPPLIER A56,S061,A378,2.17,1.51,0.66
SUPPLIER A3,S047,A320,1.42,1.2,0.22
SUPPLIER A30,S049,A101,1.24,1.31,-0.07
SUPPLIER A66,S066,A401,1.59,1.38,0.21
SUPPLIER E,S042,A368,1.21,1.52,-0.31
SUPPLIER A55,S087,A343,2.32,1.84,0.48
SUPPLIER A67,S014,A404,1.31,1.2,0.11
SUPPLIER A61,S016,A383,3.14,1.57,1.57
XYZ,S086,A400,2.13,1.2,0.93
SUPPLIER A15,S006,A372,1.21,1.38,-0.17
BLUE METAL,S001,A368,1.32,1.3,0.02
SUPPLIER A38,S047,A385,1.35,1.39,-0.04
SUPPLIER A19,S075,A363,1.21,1.22,-0.01
SUPPLIER A9,S069,A101,1.37,1.3,0.07
SUPPLIER A52,S071,A394,3.14,1.3,1.84
SUPPLIER A20,S049,A373,1.21,3.16,-1.95
SUPPLIER A53,S021,A385,1.21,1.3,-0.09
SUPPLIER A7,S049,A404,1.44,1.2,0.24
SUPPLIER A1,S045,A391,1.34,1.2,0.14
SUPPLIER A17,S075,A340,1.53,1.74,-0.21
SUPPLIER A53,S038,A372,1.64,1.43,0.21
SUPPLIER A33,S079,A412,1.34,1.23,0.11
SUPPLIER A62,S020,A390,1.33,1.44,-0.11
SUPPLIER A7,S064,A394,1.88,1.23,0.65
SUPPLIER F,S037,A395,3.14,1.2,1.94
ALOY MASTERS,S066,A367,1.66,1.4,0.26
SUPPLIER D,S038,A400,2.19,1.2,0.99
SUPPLIER A58,S080,A370,1.22,1.23,-0.01
SUPPLIER A2,S018,A365,1.55,1.2,0.35
SUPPLIER A24,S048,A412,2.81,1.24,1.57
BLUE METAL,S002,A375,3.14,1.2,1.94
SUPPLIER A37,S001,A400,1.96,1.33,0.63
SUPPLIER A46,S021,A342,1.31,1.48,-0.17
SUPPLIER A70,S073,A372,1.44,1.2,0.24
SUPPLIER A53,S085,A400,1.57,1.2,0.37
SUPPLIER A38,S039,A101,1.3,1.21,0.09
SUPPLIER A57,S024,A352,1.3,1.57,-0.27
SUPPLIER A50,S080,A341,1.23,1.3,-0.07
SUPPLIER A48,S001,A352,1.49,1.53,-0.04
SUPPLIER A67,S079,A371,1.4,1.2,0.2
SUPPLIER A43,S058,A394,2.4,1.66,0.74
SUPPLIER A61,S042,A415,1.73,1.2,0.53
SUPPLIER A36,S019,A379,2.03,1.22,0.81
SUPPLIER A18,S007,A371,3.14,1.56,1.58
SUPPLIER A50,S055,A380,1.61,1.37,0.24
BLUE METAL,S021,A354,3.14,1.22,1.92
SUPPLIER A51,S051,A362,1.59,1.29,0.3
SUPPLIER A61,S010,A330,1.57,1.33,0.24
SUPPLIER A20,S069,A101,1.48,1.47,0.01
SUPPLIER A64,S068,A374,1.64,1.2,0.44
SUPPLIER A56,S071,A361,1.28,2.35,-1.07
SUPPLIER A21,S073,A380,2.15,1.26,0.89
SUPPLIER A52,S052,A363,1.21,1.39,-0.18
SUPPLIER A7,S078,A400,1.21,1.22,-0.01
SUPPLIER AC,S071,A395,1.23,1.28,-0.05
SUPPLIER A25,S092,A361,3.14,2.08,1.06
SUPPLIER A64,S040,A380,1.66,1.31,0.35
STRONG ALLOY,S002,A385,1.58,1.59,-0.01
SUPPLIER H,S022,A330,2.35,1.2,1.15
SUPPLIER A70,S092,A403,1.65,1.91,-0.26
SUPPLIER A57,S066,A376,1.56,1.21,0.35
SUPPLIER A66,S019,A379,1.26,1.33,-0.07
SUPPLIER A73,S087,A394,1.44,1.2,0.24
SUPPLIER A60,S079,A400,1.23,1.2,0.03
SUPPLIER A52,S027,A344,1.3,1.21,0.09
SUPPLIER A17,S002,A407,1.62,1.34,0.28
SUPPLIER A9,S032,A351,1.36,1.3,0.06
SUPPLIER A20,S050,A412,1.27,1.31,-0.04
SUPPLIER A37,S035,A380,1.3,1.2,0.1
STRONG ALLOY,S019,A370,1.45,1.2,0.25
ABC Supplier,S050,A379,1.45,1.7,-0.25
SUPPLIER A19,S073,A330,1.58,1.46,0.12
SUPPLIER A25,S040,A404,1.39,1.48,-0.09
ALOY MASTERS,S020,A412,1.85,1.35,0.5
SUPPLIER A10,S012,A357,1.31,1.42,-0.11
SUPPLIER A8,S037,A371,1.21,1.2,0.01
BLUE METAL,S030,A412,1.21,1.28,-0.07
SUPPLIER A23,S086,A363,1.49,1.28,0.21
SUPPLIER A38,S063,A370,1.69,1.47,0.22
SUPPLIER A2,S047,A359,1.51,1.21,0.3
SUPPLIER A5,S081,A344,1.66,1.29,0.37
SUPPLIER A54,S086,A344,1.29,1.68,-0.39
SUPPLIER A49,S093,A341,3.14,1.89,1.25
SUPPLIER A41,S061,A372,1.27,1.67,-0.4
TOP DIE CASTING,S052,A348,1.43,1.39,0.04
SUPPLIER A65,S044,A375,1.57,1.49,0.08
SUPPLIER A19,S084,A377,1.72,1.38,0.34
SUPPLIER A32,S059,A408,1.31,1.45,-0.14
SUPPLIER A49,S069,B747,1.42,1.33,0.09
SUPPLIER A46,S040,A388,1.83,1.73,0.1
SUPPLIER A64,S023,A348,1.71,1.29,0.42
SUPPLIER A15,S069,A391,1.57,1.25,0.32
SUPPLIER A73,S022,A340,1.44,1.2,0.24
SUPPLIER A68,S061,A395,2.37,1.3,1.07
SUPPLIER A31,S082,A392,1.36,1.4,-0.04
SUPPLIER A17,S056,A372,1.65,1.46,0.19
SUPPLIER A21,S039,A385,1.46,2.69,-1.23
SUPPLIER A72,S088,A370,1.21,1.42,-0.21
SUPPLIER A58,S039,A400,1.46,1.26,0.2
TOP DIE CASTING,S051,A383,1.53,1.4,0.13
SUPPLIER A57,S026,A399,1.21,1.38,-0.17
SUPPLIER F,S071,A101,1.21,1.28,-0.07
SUPPLIER A6,S088,A345,1.39,1.49,-0.1
SUPPLIER A31,S063,A393,1.21,1.6,-0.39
SUPPLIER A61,S026,A372,1.21,1.4,-0.19
SUPPLIER AC,S063,A400,1.65,1.2,0.45
SUPPLIER A58,S012,A372,1.55,1.43,0.12
ABC Supplier,S041,A390,1.45,1.29,0.16
SUPPLIER A63,S046,A414,1.21,1.39,-0.18
SUPPLIER A56,S092,A393,1.49,1.2,0.29
SUPPLIER B,S079,A344,1.49,1.22,0.27
SUPPLIER A27,S050,A320,1.27,1.31,-0.04
SUPPLIER A44,S055,A343,1.39,1.71,-0.32
SUPPLIER A6,S021,A370,1.56,1.3,0.26
SUPPLIER A55,S072,A394,1.29,1.2,0.09
SUPPLIER A31,S022,A366,1.75,1.45,0.3
SUPPLIER A65,S017,A366,1.48,3.04,-1.56
SUPPLIER A59,S084,A415,1.25,1.31,-0.06
SUPPLIER AD,S050,A351,2.37,1.38,0.99
TOP DIE CASTING,S058,A366,1.44,1.23,0.21
SUPPLIER A43,S080,A381,1.31,1.45,-0.14
SUPPLIER H,S008,A330,3.14,1.41,1.73
SUPPLIER A25,S081,A342,1.21,1.2,0.01
SUPPLIER A31,S003,A345,1.21,2.57,-1.36
SUPPLIER A44,S055,A410,1.21,1.4,-0.19
SUPPLIER A4,S012,A372,3.14,1.33,1.81
SUPPLIER AD,S011,A373,2.48,1.4,1.08
SUPPLIER A36,S018,A357,1.21,1.3,-0.09
SUPPLIER A62,S054,A380,1.21,1.23,-0.02
BLUE METAL,S013,A405,1.58,1.2,0.38
ABC Supplier,S002,A377,1.44,1.2,0.24
TOP DIE CASTING,S038,A380,1.64,1.2,0.44
SUPPLIER A17,S058,A362,1.33,1.2,0.13
XYZ,S038,A350,1.69,3.16,-1.47
SUPPLIER A33,S073,A414,1.24,1.28,-0.04
SUPPLIER A10,S075,A352,1.36,1.2,0.16
SUPPLIER A3,S046,A342,1.29,1.2,0.09
SUPPLIER A37,S042,A386,1.21,1.25,-0.04
SUPPLIER A68,S080,A377,1.65,1.29,0.36
SUPPLIER AC,S055,A349,1.51,1.2,0.31
SUPPLIER A46,S055,A350,1.44,1.28,0.16
SUPPLIER A67,S007,A320,1.83,1.24,0.59
SUPPLIER A61,S026,A415,1.21,1.3,-0.09
SUPPLIER A70,S068,A410,1.37,1.44,-0.07
XPZ Supp,S084,A371,1.32,1.25,0.07
SUPPLIER A1,S006,A412,1.21,1.82,-0.61
SUPPLIER A26,S052,A364,1.68,1.2,0.48
BLUE METAL,S050,A367,1.38,1.47,-0.09
SUPPLIER A72,S035,A344,1.31,1.48,-0.17
SUPPLIER A8,S021,A330,1.46,1.52,-0.06
TOP DIE CASTING,S040,A350,1.37,1.45,-0.08
SUPPLIER A25,S068,A330,1.77,1.42,0.35
SUPPLIER A3,S071,A370,1.31,1.58,-0.27
SUPPLIER A35,S051,A348,1.47,1.4,0.07
SUPPLIER A53,S084,A403,1.84,1.2,0.64
SUPPLIER AD,S050,A390,2.54,1.4,1.14
ALOY MASTERS,S029,A368,1.24,1.22,0.02
SUPPLIER A36,S007,A383,1.41,1.23,0.18
SUPPLIER A10,S019,A379,1.45,1.55,-0.1
SUPPLIER A36,S092,A320,1.24,1.48,-0.24
SUPPLIER A49,S012,A330,1.21,1.2,0.01
ALOY MASTERS,S040,A369,1.21,1.22,-0.01
SUPPLIER A53,S003,A344,1.21,1.34,-0.13
SUPPLIER A34,S026,A372,1.58,2.87,-1.29
SUPPLIER A35,S054,A394,1.48,1.29,0.19
SUPPLIER A36,S063,A375,1.26,1.2,0.06
SUPPLIER A43,S044,A373,2.89,1.2,1.69
SUPPLIER G,S006,A370,2.36,1.38,0.98
SUPPLIER A30,S079,A101,3.14,1.51,1.63
SUPPLIER A39,S048,A320,1.21,1.34,-0.13
SUPPLIER G,S001,A359,1.69,2.55,-0.86
SUPPLIER A4,S007,A394,1.5,1.2,0.3
TOP DIE CASTING,S092,A320,1.84,1.44,0.4
SUPPLIER A21,S054,A380,1.54,1.47,0.07
SUPPLIER A25,S092,A380,1.54,1.48,0.06
SUPPLIER A34,S059,A410,1.51,1.47,0.04
SUPPLIER A5,S083,A380,2.28,1.3,0.98
SUPPLIER A10,S085,A330,1.53,1.2,0.33
SUPPLIER A55,S054,A394,1.42,1.27,0.15
SUPPLIER A52,S083,A388,1.25,1.28,-0.03
SUPPLIER AC,S050,A370,2.4,1.44,0.96
SUPPLIER A49,S043,A344,1.38,1.4,-0.02
SUPPLIER A20,S090,A401,2.0,1.57,0.43
SUPPLIER A6,S061,A370,1.26,1.38,-0.12
SUPPLIER A37,S049,A349,1.21,1.26,-0.05
SUPPLIER A63,S003,A394,1.37,1.22,0.15
SUPPLIER A33,S081,A401,3.14,1.2,1.94
SUPPLIER A5,S087,A340,1.35,1.4,-0.05
ABC Supplier,S055,A320,1.56,1.2,0.36
SUPPLIER AA,S015,A375,1.96,1.41,0.55
TOP DIE CASTING,S048,A369,1.81,1.34,0.47
SUPPLIER A38,S068,A397,1.43,1.2,0.23
SUPPLIER A35,S042,A351,1.53,1.56,-0.03
