ID,device_id,ip_address,token,uv,temperature,humidity,volt,rotate,pressure,vibration,event_type,timestamp
10,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.352254306,88,76,121.0615635,422.492254,154.38886722,75.38170195,Telemetry,2021-01-01 18:00:00
32,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.194514749,79,76,239.3761309,383.6776281,128.92233774,73.66318792,Telemetry,2021-01-02 11:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.484061152,82,90,123.5437585,415.4588721,143.3035875,83.79640523,Telemetry,2021-01-01 13:00:00
10,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.302946931,87,81,140.2686767,577.4986572,185.26184416,75.65826139,Telemetry,2021-01-02 05:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,78,99,209.5354299,397.1284177,76.41928864,56.20327759,Telemetry,2021-01-02 21:00:00
18,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.635112847,78,76,173.2047149,511.0946321,150.70286513,92.74826827,Telemetry,2021-01-01 00:00:00
1,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.615676511,85,76,120.8823166,462.9662728,168.4812413,98.37763198,Telemetry,2020-12-31 10:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.764657912,84,76,253.5660858,163.0810554,85.3818317,99.24182892,Telemetry,2021-01-01 16:00:00
22,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.548394997,70,76,231.7067875,443.2137775,76.41928864,99.24182892,Telemetry,2021-01-02 21:00:00
16,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,70,86,138.2257029,235.9477448,148.13645138,84.57486359,Telemetry,2021-01-02 12:00:00
15,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.343434584,70,82,153.0687615,254.59949,79.45325498,87.40227301,Telemetry,2021-01-03 07:00:00
47,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.458412558,70,84,161.7872477,577.4986572,159.63174373,82.18518179,Telemetry,2021-01-02 09:00:00
17,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.124045352,88,76,137.9415096,577.4986572,188.6799927,76.1434998,Telemetry,2021-01-01 12:00:00
18,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.335316921,85,80,238.38413,322.152997,127.58475475,97.26628536,Telemetry,2021-01-02 13:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.480044824,88,89,241.1073291,344.2153422,96.1667173,92.47201235,Telemetry,2021-01-03 06:00:00
31,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.592047498,75,78,224.4331685,577.4986572,178.27643044,63.52744452,Telemetry,2021-01-02 18:00:00
45,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.584297967,70,91,211.2786092,447.0399534,128.20698569,80.38296529,Telemetry,2021-01-02 03:00:00
26,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.285993802,86,79,222.0554265,402.1425224,104.00769579,87.37878717,Telemetry,2021-01-01 17:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.167825146,83,76,120.8823166,334.3245895,76.41928864,56.20327759,Telemetry,2021-01-03 01:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.584697999,72,92,136.8937152,577.4986572,89.84037547,56.20327759,Telemetry,2021-01-02 02:00:00
21,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.367898669,83,81,120.8823166,185.4091917,136.83907346,89.78509658,Telemetry,2021-01-02 00:00:00
33,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.425035491,74,76,202.7766672,458.5459814,93.67953408,68.27547476,Telemetry,2021-01-01 10:00:00
22,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.674422552,84,77,180.7789176,577.4986572,120.84486301,99.24182892,Telemetry,2021-01-02 04:00:00
4,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,75,79,203.6837187,577.4986572,167.50871709,68.83027452,Telemetry,2021-01-01 19:00:00
31,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.681777423,74,94,138.9972206,574.2829702,130.09178744,99.24182892,Telemetry,2021-01-03 04:00:00
37,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.456322042,75,86,213.8011694,410.6585875,137.74246125,67.41225856,Telemetry,2021-01-01 11:00:00
7,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.723696013,86,90,211.452026,577.4986572,88.84979351,59.63070824,Telemetry,2021-01-02 01:00:00
47,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.675252413,87,76,167.847489,360.1887938,139.57014877,99.24182892,Telemetry,2021-01-01 22:00:00
42,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.55109314,80,76,139.4893275,497.5623672,188.6799927,99.24182892,Telemetry,2021-01-01 21:00:00
46,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,73,99,223.7535605,391.3744429,176.01950397,67.50645984,Telemetry,2021-01-02 15:00:00
45,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.114704511,73,93,146.3767543,277.8109602,140.81990591,85.11025633,Telemetry,2021-01-01 12:00:00
7,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.42654039,85,85,154.0100454,469.9943808,188.6799927,92.64712102,Telemetry,2021-01-01 23:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.255449458,82,85,144.209266,338.1758345,94.51072403,77.58704776,Telemetry,2020-12-31 23:00:00
45,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.360823665,85,76,230.159194,375.5885721,104.36062184,89.3077975,Telemetry,2020-12-31 17:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.653036978,78,76,173.8186626,286.0244609,96.4738868,67.7651744,Telemetry,2021-01-02 02:00:00
11,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.3117839,84,79,131.4338519,523.2364777,78.07436276,99.24182892,Telemetry,2021-01-01 09:00:00
33,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.488462629,77,89,149.0026026,336.3607178,103.00142127,87.45375011,Telemetry,2021-01-01 14:00:00
25,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.541200523,82,76,176.8673675,419.2805467,184.25980783,99.24182892,Telemetry,2021-01-01 17:00:00
46,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.108878985,79,90,240.5074347,524.8130494,155.18423521,87.35552059,Telemetry,2021-01-01 22:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.696391775,73,100,188.1476095,395.7734336,113.62710477,97.69654694,Telemetry,2020-12-31 21:00:00
27,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.449504081,83,78,170.5595715,563.3406693,76.41928864,73.51621325,Telemetry,2021-01-02 12:00:00
30,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.462832085,76,81,234.8441346,539.2713592,114.55285814,99.00104529,Telemetry,2021-01-01 18:00:00
21,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,70,93,177.0000811,433.5729971,91.16072446,64.05698129,Telemetry,2021-01-01 17:00:00
33,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.722907534,70,90,139.5394893,577.4986572,76.41928864,90.97343495,Telemetry,2021-01-01 16:00:00
18,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.31030121,87,76,165.8285513,422.8325055,111.12493796,94.66547395,Telemetry,2021-01-02 12:00:00
45,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.330495949,79,98,166.7756468,458.8841863,162.9728157,85.10974591,Telemetry,2021-01-01 20:00:00
41,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,88,92,188.8194344,199.8795491,164.42979432,99.24182892,Telemetry,2021-01-02 17:00:00
28,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,77,91,196.2916421,180.2246318,110.70313953,99.24182892,Telemetry,2021-01-03 07:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.159209104,73,78,185.8932745,428.8467139,109.44404974,79.98538886,Telemetry,2021-01-01 20:00:00
41,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,80,81,153.2676326,287.6555612,120.00777755,56.57324478,Telemetry,2021-01-02 06:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,70,76,194.7765895,401.3028221,116.12702106,72.27903749,Telemetry,2021-01-01 10:00:00
9,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.272031128,70,91,144.8136526,563.2936774,138.11006597,65.86397028,Telemetry,2021-01-02 21:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.671405007,70,83,224.0654116,462.5360718,187.48101516,56.20327759,Telemetry,2021-01-02 22:00:00
33,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.812325561,88,94,120.8823166,384.7251743,168.85331089,63.50692767,Telemetry,2021-01-01 17:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.743414321,86,79,250.9812694,525.7092783,143.14997147,58.17415097,Telemetry,2021-01-02 07:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.276039348,70,77,190.5743767,577.4986572,139.27696113,62.75420565,Telemetry,2021-01-01 18:00:00
41,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.306460901,77,76,201.2229403,577.4986572,176.13650523,67.55702561,Telemetry,2021-01-01 18:00:00
41,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.209693986,77,96,174.7338479,573.0680417,188.6799927,84.17851968,Telemetry,2021-01-01 21:00:00
31,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,73,76,166.0354899,372.5151041,175.76127461,77.00696212,Telemetry,2021-01-02 15:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.597123142,80,76,139.0833824,184.1280525,146.78572414,84.52673038,Telemetry,2021-01-02 02:00:00
22,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.183062632,80,93,139.0864702,224.6235932,133.08457511,58.65351169,Telemetry,2021-01-01 01:00:00
41,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.580372911,70,97,169.9073563,348.7051963,76.41928864,69.61196041,Telemetry,2021-01-02 13:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.579196711,70,76,176.9162544,150.2111206,76.41928864,60.74543181,Telemetry,2021-01-01 01:00:00
46,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,70,93,175.7335313,577.4986572,123.19532574,66.04981911,Telemetry,2021-01-03 05:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,80,80,221.3459542,421.1366139,146.48447211,87.42543085,Telemetry,2021-01-02 20:00:00
22,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,76,93,249.3688456,250.7417257,156.09630473,81.21360004,Telemetry,2021-01-02 03:00:00
16,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,78,81,229.1217346,520.5095454,128.25220199,92.2817956,Telemetry,2021-01-02 22:00:00
30,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,77,97,189.123218,404.9270117,152.41088768,56.20327759,Telemetry,2021-01-01 23:00:00
1,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.299581849,72,76,217.1333532,254.9777308,76.41928864,93.53861319,Telemetry,2021-01-01 23:00:00
27,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.282047157,73,77,253.5660858,466.3113799,102.3969199,84.01066951,Telemetry,2021-01-02 06:00:00
37,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.395091602,88,92,199.6037505,577.4986572,76.41928864,96.79735489,Telemetry,2021-01-01 22:00:00
16,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.728856574,80,77,232.0018323,577.4986572,163.8753721,99.24182892,Telemetry,2021-01-03 14:00:00
43,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.601646819,76,80,230.7726736,257.8837432,132.30002716,68.95445061,Telemetry,2021-01-01 23:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.810031461,88,86,202.5613525,260.0957665,83.50836789,81.67088434,Telemetry,2021-01-01 01:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.198874364,79,76,176.0159582,557.4113713,188.6799927,99.24182892,Telemetry,2021-01-01 16:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.461545863,76,90,152.7061546,284.1893434,104.67392181,99.24182892,Telemetry,2021-01-02 16:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.623813376,83,78,122.3818271,577.4986572,188.62919583,95.22290501,Telemetry,2021-01-01 21:00:00
18,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.29785007,82,85,251.8146149,314.4782863,153.77516866,66.63327612,Telemetry,2021-01-02 10:00:00
37,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.713646108,82,96,197.7731884,577.4986572,158.11940684,99.24182892,Telemetry,2021-01-01 03:00:00
19,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.620076846,84,96,253.5660858,285.7409742,166.73006204,63.63119335,Telemetry,2021-01-01 02:00:00
17,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.75830877,82,76,151.4214133,363.2761978,85.18516243,78.62849344,Telemetry,2021-01-01 05:00:00
26,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.457077754,86,79,120.8823166,441.1904149,127.44295383,68.91363749,Telemetry,2021-01-01 08:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.423887349,78,88,133.8647476,377.2853686,161.85248099,56.20327759,Telemetry,2021-01-02 00:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.472151328,82,87,193.1823234,577.4986572,140.65633011,79.05188017,Telemetry,2021-01-02 19:00:00
3,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.445241685,88,100,211.6965274,487.9115756,133.85889445,81.44462862,Telemetry,2021-01-01 17:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.718242385,70,100,205.7158767,302.2947167,121.89006404,81.60512831,Telemetry,2021-01-01 14:00:00
47,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.698746207,70,76,253.5660858,484.577736,153.89006567,78.96051133,Telemetry,2021-01-02 06:00:00
37,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.725133222,70,90,204.7599167,577.4986572,127.14422952,90.20672614,Telemetry,2021-01-02 16:00:00
27,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.644953089,76,77,133.7039545,299.5891983,163.38760443,73.42083205,Telemetry,2021-01-02 08:00:00
40,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.604239066,84,81,160.3523335,373.0365149,132.54400048,91.04910388,Telemetry,2021-01-02 04:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.533134177,79,89,132.5738753,346.0364954,76.41928864,67.42179975,Telemetry,2021-01-02 11:00:00
43,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.666982804,88,98,136.7750821,395.4258927,177.47103429,99.24182892,Telemetry,2021-01-01 21:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.583743745,70,85,160.1095476,333.3172052,170.18415214,83.50125417,Telemetry,2020-12-31 22:00:00
17,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.452930297,75,79,120.8823166,481.1069591,136.4741099,64.30483154,Telemetry,2021-01-01 15:00:00
38,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.367320995,88,94,215.4203099,473.9475859,146.66076012,64.41448899,Telemetry,2021-01-01 11:00:00
39,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.79861799,70,86,227.9429582,431.3104599,142.44800974,75.23373973,Telemetry,2021-01-01 08:00:00
48,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.294948651,82,85,180.1195094,400.8994644,181.46961391,56.20327759,Telemetry,2021-01-02 22:00:00
47,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.335874671,74,83,214.053585,355.7309937,90.79312314,93.83587499,Telemetry,2021-01-01 13:00:00
13,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.311739282,76,89,124.9856734,577.4986572,131.81254819,79.00421296,Telemetry,2021-01-01 01:00:00
34,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.46901919,81,86,142.4323884,577.4986572,94.04129984,94.63694908,Telemetry,2020-12-31 22:00:00
6,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.514574986,84,85,253.5660858,577.4986572,157.16672311,99.24182892,Telemetry,2021-01-02 07:00:00
37,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.301857087,70,93,120.8823166,327.6791203,138.1628705,85.58955524,Telemetry,2021-01-02 02:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,87,86,175.4421198,449.9676261,179.32724766,81.0769379,Telemetry,2020-12-31 18:00:00
7,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.791183774,70,76,232.5004029,577.4986572,76.41928864,58.42567695,Telemetry,2021-01-01 16:00:00
32,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.62830398,83,87,136.3295694,385.2688228,152.72907702,68.13338215,Telemetry,2021-01-02 00:00:00
18,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.660937392,84,83,211.4138717,544.2035624,106.79880605,79.7774036,Telemetry,2021-01-03 16:00:00
49,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.425165899,88,90,253.5660858,446.0133914,163.36107829,98.15311031,Telemetry,2021-01-01 07:00:00
47,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.317025982,88,100,197.344366,397.0116617,76.41928864,79.42656839,Telemetry,2021-01-01 19:00:00
30,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.390844475,79,83,187.4538573,311.2488419,84.06983241,79.77661722,Telemetry,2021-01-02 04:00:00
46,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.608491284,83,86,120.8823166,435.8875659,104.45587486,90.43906234,Telemetry,2021-01-01 14:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.283880781,75,78,206.4651017,314.5746665,146.57004239,87.7332314,Telemetry,2020-12-31 19:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.793895394,71,85,155.7743552,220.6845766,182.36417631,81.33549937,Telemetry,2021-01-02 16:00:00
8,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.190048439,70,76,146.5358721,357.9113039,152.4916616,88.43381476,Telemetry,2021-01-02 02:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.475626162,82,77,131.0152542,577.4986572,152.15583603,56.20327759,Telemetry,2021-01-02 14:00:00
7,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.548197569,79,76,240.9300604,577.4986572,105.44278391,96.76630445,Telemetry,2021-01-01 16:00:00
19,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.601650908,80,76,157.2168852,495.6507707,116.91105255,63.67178381,Telemetry,2021-01-02 13:00:00
33,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.643311158,85,81,248.3145082,478.1912261,94.12027199,99.24182892,Telemetry,2021-01-02 16:00:00
22,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.679314331,82,78,140.0705911,577.4986572,109.23460272,83.39394863,Telemetry,2021-01-02 08:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,77,96,170.6882931,481.7591688,128.42732602,85.22779505,Telemetry,2021-01-01 09:00:00
39,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.526081005,73,82,159.3066159,357.0888532,77.55825114,84.03645547,Telemetry,2021-01-02 01:00:00
42,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.76928179,85,82,173.2656836,170.1297679,131.68045208,88.53849335,Telemetry,2021-01-01 15:00:00
13,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,77,82,181.5277341,452.5466061,138.16550525,97.33784077,Telemetry,2021-01-01 11:00:00
23,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.59433124,84,76,246.8407953,277.4885704,76.41928864,71.0324778,Telemetry,2021-01-02 03:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.468810029,70,82,244.9594968,219.2334923,76.41928864,57.61225524,Telemetry,2021-01-03 13:00:00
1,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.730606654,82,88,120.8823166,315.4296915,153.11217004,79.743371,Telemetry,2020-12-31 22:00:00
40,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.434308432,71,88,223.0408853,577.4986572,76.41928864,81.36224897,Telemetry,2021-01-01 08:00:00
21,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.598322728,75,97,219.2821073,420.036155,167.93847761,56.20327759,Telemetry,2021-01-02 19:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.108878985,72,95,122.978065,199.425731,76.41928864,91.51270906,Telemetry,2020-12-31 23:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.390437106,87,77,229.5357104,406.1955,156.61477482,99.24182892,Telemetry,2021-01-01 16:00:00
8,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.439272601,70,98,154.193563,193.5702002,95.70070389,56.20327759,Telemetry,2021-01-03 09:00:00
1,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.209634174,70,81,236.7267757,405.2423656,82.41601966,99.24182892,Telemetry,2021-01-01 03:00:00
42,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.632775863,70,83,183.1024854,274.9089591,131.61804976,84.49931705,Telemetry,2021-01-03 06:00:00
11,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,85,89,120.8823166,336.978719,168.88823769,98.4725462,Telemetry,2021-01-01 13:00:00
9,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.594543729,80,98,144.9460102,363.6418553,91.97790491,94.62239704,Telemetry,2021-01-02 03:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.557051108,74,76,140.9565554,357.3232049,128.99654895,79.11295042,Telemetry,2021-01-01 11:00:00
17,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.366648171,82,84,238.7285898,320.9723802,76.41928864,96.84749268,Telemetry,2021-01-01 12:00:00
24,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.64277263,70,88,145.211623,442.9205056,126.78253172,99.24182892,Telemetry,2021-01-01 19:00:00
38,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.582174764,84,81,135.8692141,358.7468157,179.20932306,99.24182892,Telemetry,2021-01-02 15:00:00
40,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.61744004,70,76,191.0447322,475.373503,126.08511795,88.70589255,Telemetry,2021-01-02 00:00:00
27,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.492724697,70,76,196.5766653,203.8500527,120.07918957,75.85306163,Telemetry,2021-01-01 10:00:00
46,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.666422218,70,86,124.8526232,450.0118046,163.46766731,77.01733133,Telemetry,2021-01-02 10:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.381145775,88,99,129.4495523,577.4986572,188.57052294,78.57912308,Telemetry,2021-01-01 15:00:00
36,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,71,80,253.5660858,394.7192614,114.84804897,60.9691311,Telemetry,2021-01-02 10:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.783396359,70,87,188.2528181,452.0189524,135.99518767,77.59315303,Telemetry,2021-01-02 09:00:00
48,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.361042799,70,77,240.0220797,549.304866,160.12142406,56.20327759,Telemetry,2021-01-02 17:00:00
8,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.24973307,73,76,139.5288177,485.675132,95.57809763,56.20327759,Telemetry,2021-01-02 01:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.55325238,86,93,129.8834106,214.2476777,135.53309889,81.13720631,Telemetry,2021-01-01 21:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.357329279,79,76,166.5005116,577.4986572,117.27726164,60.31088115,Telemetry,2021-01-01 21:00:00
30,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.340991797,78,91,191.6859073,376.7924816,175.7263243,64.16939792,Telemetry,2021-01-02 03:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.555071971,70,83,253.5660858,500.0958294,176.08309482,79.70920651,Telemetry,2021-01-02 15:00:00
23,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.430997365,73,85,194.9444287,394.1185366,171.99662413,99.24182892,Telemetry,2021-01-03 03:00:00
41,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.466222397,72,100,130.3378691,384.3119991,147.53051271,97.43232213,Telemetry,2021-01-01 19:00:00
35,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.702743824,88,85,153.1906023,375.2220947,155.48236231,80.91395232,Telemetry,2021-01-01 13:00:00
47,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,71,88,162.2641211,314.7686026,76.41928864,57.64536818,Telemetry,2021-01-01 03:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.108878985,70,76,170.786232,577.4986572,188.6799927,61.69492604,Telemetry,2021-01-01 14:00:00
42,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.48818542,84,96,136.6843544,428.3978178,119.30116082,80.39781261,Telemetry,2021-01-02 03:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.693886529,77,79,243.0702623,341.801712,128.60811656,56.20327759,Telemetry,2021-01-02 03:00:00
41,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.368231012,74,83,253.5660858,296.9577018,97.20115083,59.35066429,Telemetry,2021-01-03 11:00:00
44,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,78,91,145.1516448,453.444229,168.84090242,90.89812391,Telemetry,2021-01-02 13:00:00
32,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.413015472,83,76,195.9311334,330.2375218,144.39901384,82.25285944,Telemetry,2021-01-02 09:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.583112908,70,76,179.7597581,209.1408101,106.82319534,75.84779318,Telemetry,2020-12-31 09:00:00
14,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.591130265,74,81,221.7553159,448.4565957,157.4864544,88.2799217,Telemetry,2021-01-02 10:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.269705799,77,98,149.2370818,577.4986572,119.48515697,80.3382914,Telemetry,2021-01-02 02:00:00
42,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,70,77,147.4114898,318.4422814,159.24219676,81.77311761,Telemetry,2021-01-01 14:00:00
50,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,88,93,179.6825672,577.4986572,76.41928864,99.24182892,Telemetry,2021-01-02 01:00:00
26,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.822906196,88,100,183.9639191,495.2327733,143.59337991,99.24182892,Telemetry,2021-01-03 09:00:00
11,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.196520893,87,89,198.4987561,577.4986572,114.34478372,68.23851003,Telemetry,2021-01-01 20:00:00
23,Device_1,10.163.2.1,token_PLzaCGwe_2021=,0.280723839,87,82,253.5660858,298.6260701,106.13015377,74.65996619,Telemetry,2021-01-02 01:00:00
